5.935646497006350497e-01
4.283987123848768674e-01
2.943044202612723342e-02
6.804054244684969166e-02
1.468362156528360440e+00
4.121761062505946427e-01
8.782940057891076568e-01
1.198922570179263403e+00
-1.696225757318904903e-01
-2.214528495811445134e-08
1.496297620699283959e-01
-3.621594698205495011e-02
1.032094406830186550e-01
4.980138110473672497e-02
1.214530271444004897e-02
3.174709656839791450e-02
7.843201071507083233e-02
-5.455600380913575703e-05
