-1.416722262936681576e-03
5.796704049085040465e-03
8.636957572007889850e-04
3.739461959280916903e-06
3.681394181077215881e-03
-8.789396177759623799e-05
3.026620964811597980e-02
2.910445569808823175e-03
-5.892785043921337508e-05
-7.882276684496143052e-04
-2.336161505030129489e-03
-3.091733261123416556e-04
3.340154420091658027e-02
6.645467290294588235e-03
7.070925095538286957e-04
1.193367542783378438e-03
7.071366664887586417e-02
2.806891377898573098e-02
-2.094838084184293472e-02
4.595572524678447762e-02
-2.013341660445546952e-02
-8.688744312493950836e-03
6.424944528840137448e-02
5.765355206323523607e-01
2.014666573108826741e-02
7.610356395272993568e-02
-3.637903961613554449e-01
4.023518547036360887e-02
-7.355465846950817906e-03
4.717996785722030628e-01
-1.357118143955007294e-01
-1.497147222481075026e-08
-3.913354046624402876e-09
2.187298816122635325e-01
-5.111802354396040190e-09
5.482477166825311388e-01
3.675811075390002298e-10
4.028293257318952825e-01
2.545917951469335236e-02
-8.129370048886065403e-01
